county,year,month,NDVI,EVI,LST,GPP,气温,降水,辐射,DEM_Mean,DEM_Std,单产
临湘市,2017,8,0.6653644442558289,0.4547869265079498,30.40956687927246,0.1859810948371887,27.999813079833984,3906.7841796875,9867.6201171875,219.88993464052288,167.57601233995416,6.399967590618337
临湘市,2017,9,0.628476083278656,0.4184536039829254,29.38938331604004,0.1826148927211761,24.104448318481445,1460.40234375,7627.02587890625,219.88993464052288,167.57601233995416,6.399967590618337
临湘市,2017,10,0.5462898015975952,0.3100985288619995,23.2281494140625,0.1733256727457046,17.188528060913086,657.4854736328125,5958.5791015625,219.88993464052288,167.57601233995416,6.399967590618337
临湘市,2018,4,0.5678712129592896,0.3411189317703247,25.38002014160156,0.1923817843198776,18.382606506347656,2392.126953125,9643.412109375,219.88993464052288,167.57601233995416,6.288230552196695
临湘市,2018,5,0.6272742748260498,0.3609803020954132,28.08598899841309,0.1926935911178589,23.46950912475586,2721.04248046875,9203.1484375,219.88993464052288,167.57601233995416,6.288230552196695
临湘市,2018,6,0.6149893999099731,0.422925740480423,31.037803649902344,0.1958741098642349,25.83498764038086,988.7855224609376,11047.046875,219.88993464052288,167.57601233995416,6.288230552196695
临湘市,2018,7,0.717507541179657,0.489654541015625,30.798673629760746,0.1982596516609192,29.042694091796875,1795.02197265625,11534.833984375,219.88993464052288,167.57601233995416,6.288230552196695
临湘市,2018,8,0.6999257206916809,0.4591386020183563,29.815147399902344,0.2018298357725143,28.416587829589844,1683.697265625,10967.4296875,219.88993464052288,167.57601233995416,6.288230552196695
临湘市,2018,9,0.6210712194442749,0.3952106237411499,27.706865310668945,0.1925989985466003,24.35069274902344,2390.948486328125,8646.650390625,219.88993464052288,167.57601233995416,6.288230552196695
临湘市,2018,10,0.5338765382766724,0.3044378757476806,23.20411872863769,0.1803672611713409,17.56755256652832,825.662109375,8197.5703125,219.88993464052288,167.57601233995416,6.288230552196695
